Customer_ID,upsell_xsell,acct_age,credit_class,sales_channel,rfm_score,Est_HH_Income,region_US,state_US,cs_ttl_pop,cs_ttl_male,cs_ttl_female,cs_ttl_hhlds,cs_ttl_mdage,handset,data_device_age,equip_age,bill_data_usg_m03,data_usage_amt
837016,0,46,prime,Retail,331,"$53,400 ",Great Lakes,MI,"36,322",47.54,52.46,"14,888",37,Apple,982,32,"4,261",2
83431,1,63,near prime,Retail,221,"$44,300 ",Great Lakes,MI,"2,602",51.08,48.92,972,38,Nokia,882,25,"1,041",48
263323,0,65,prime,Retail,222,"$30,700 ",Mtn West,WY,"15,840",49.94,50.06,"6,058",32,Apple,4,0,"2,306",30
108914,0,58,prime,Retail,322,"$20,500 ",South,MS,"18,715",48.47,51.53,"7,199",35,HTC,799,1,"5,141",24
2154869,0,46,prime,Retail,211,"$30,500 ",Pacific,CA,"31,972",64.14,35.86,"8,675",25,Apple,982,26,578,4
2697137,0,75,prime,Retail,231,"$44,900 ",Pacific,CA,"31,228",46.88,53.12,"13,286",39,Apple,"1,463",2,"1,814",17
1460097,0,25,near prime,Retail,122,"$14,400 ",Mid Atlantic,NJ,"28,689",48.83,51.17,"9,681",38,Samsung,"1,481",2,950,2
2909922,0,29,near prime,National Sales,333,"$34,900 ",South,TN,"13,229",48.53,51.47,"6,373",35,LG,"1,883",24,"1,644",1
312027,0,42,near prime,Indirect,123,"$44,500 ",Greater Texas,TX,"2,753",48.86,51.14,980,36,Nokia,"1,909",18,199,14
3577175,0,38,prime,Indirect,332,"$41,800 ",South,FL,"36,115",46.63,53.37,"11,500",31,LG,0,2,"6,341",2
2894344,0,66,prime,Direct,312,"$23,700 ",Great Lakes,IN,"35,709",48.54,51.46,"13,645",36,Samsung,"1,208",20,"1,268",11
2188219,0,52,prime,Retail,321,"$20,400 ",New England,MA,"11,542",49.02,50.98,"4,186",43,Apple,"2,078",35,"3,026",22
2480781,1,56,prime,Indirect,121,"$29,200 ",Great Lakes,OH,"33,148",47.41,52.59,"12,809",33,Samsung,318,1,"1,496",4
3974691,1,48,near prime,Retail,233,"$18,400 ",Great Lakes,MI,"31,304",48.14,51.86,"12,089",36,Apple,687,38,"1,777",38
1901123,0,20,near prime,Branded 3rd Party Retail,211,"$43,700 ",Mid Atlantic,PA,"28,873",43.62,56.38,"11,986",40,LG,695,0,"2,009",51
1908623,0,39,prime,Retail,323,"$28,200 ",Great Lakes,IN,"2,921",49.78,50.22,"1,119",36,LG,934,24,"3,041",3
2881204,0,58,near prime,National Sales,112,"$19,700 ",Greater Texas,TX,"53,044",50.04,49.96,"20,603",31,Apple,638,1,"1,319",40
1268010,0,46,prime,Retail,212,"$16,600 ",Great Lakes,IL,"33,624",53.07,46.93,"12,638",22,Apple,982,20,"2,187",2
369562,0,31,risky,National Sales,232,"$30,800 ",Greater Texas,TX,"24,592",47.53,52.47,"10,211",39,LG,264,42,"2,355",3
1372128,0,35,other,Retail,211,"$43,700 ",New England,MA,"14,006",49.2,50.8,"4,904",38,Motorola,317,28,"1,684",5
1334593,1,61,near prime,National Sales,113,"$30,200 ",Great Lakes,IL,"12,949",47.78,52.22,"5,486",40,Apple,139,24,"2,339",5
2377584,1,46,prime,Retail,212,"$30,800 ",Mid Atlantic,PA,"35,606",48.62,51.38,"12,868",36,Apple,982,36,145,2
2251843,0,43,prime,National Sales,213,"$44,100 ",South,FL,"20,165",52.04,47.96,"6,889",35,Apple,876,43,"2,611",13
3083368,0,52,prime,Indirect,121,"$43,400 ",Great Lakes,IL,"34,502",43.28,56.72,"12,898",30,Apple,518,1,"1,664",11
3219365,0,45,prime,National Sales,211,"$30,300 ",Pacific,CA,"26,237",48.69,51.31,"9,029",37,Samsung,194,30,-878,63
352131,0,46,prime,Retail,122,"$43,300 ",Pacific,OR,"2,163",50.12,49.88,859,47,Apple,982,43,"1,244",63
2730588,0,46,prime,Retail,233,"$43,400 ",Great Lakes,IL,"41,264",46.44,53.56,"19,444",39,Apple,982,0,"3,045",5
2749083,0,64,other,Retail,113,"$30,900 ",Mid Atlantic,NJ,"40,194",48.36,51.64,"15,032",36,Apple,113,18,"1,395",2
3098285,0,39,prime,Retail,331,"$23,700 ",Great Lakes,IL,"30,069",51.42,48.58,"14,034",26,Apple,893,28,"1,131",4
3198157,0,46,prime,Retail,213,"$19,200 ",Pacific,CA,"54,857",50.83,49.17,"15,008",28,Apple,982,0,"1,617",31
1107868,0,36,prime,National Sales,123,"$18,200 ",Pacific,CA,"40,697",50.3,49.7,"13,873",32,Apple,170,26,"2,127",5
84800,0,24,near prime,Indirect,322,"$23,100 ",Mid Atlantic,DC,"13,604",46.26,53.74,"5,539",43,Apple,"1,770",0,"3,456",23
3476333,0,61,prime,National Sales,133,"$44,200 ",Mid Atlantic,PA,"3,769",49.85,50.15,"1,393",36,Apple,"1,626",18,"1,556",27
3477957,0,46,prime,Retail,223,"$30,100 ",Mid Atlantic,VA,"24,798",49.04,50.96,"9,251",36,Apple,982,39,"1,114",30
2207525,0,21,other,Retail,323,"$41,200 ",South,TN,"12,826",47.84,52.16,"5,174",37,LG,90,35,528,16
3348333,0,46,prime,Indirect,313,"$32,200 ",Greater Texas,LA,"8,092",48.54,51.46,"3,104",37,HTC,189,37,748,5
1468556,0,66,prime,National Sales,311,"$20,700 ",Midwest,MO,"4,858",49.4,50.6,"2,215",46,Apple,"1,729",22,"3,384",1
1069615,0,38,near prime,National Sales,221,"$30,600 ",Greater Texas,TX,"55,558",49.72,50.28,"17,011",31,LG,"1,965",33,"1,345",26
2403031,0,53,prime,Indirect,211,"$43,800 ",Mid Atlantic,VA,"21,246",49.92,50.08,"7,873",36,Apple,214,21,"1,038",2
3318831,0,45,prime,Indirect,131,"$44,800 ",Pacific,CA,"9,919",50.41,49.59,"3,441",33,Apple,"2,274",1,484,24
83576,0,38,near prime,Retail,112,"$11,000 ",Greater Texas,TX,"13,690",47.57,52.43,"5,215",37,Samsung,306,6,536,2
2544509,0,46,prime,Retail,133,"$13,800 ",Pacific,WA,"7,105",50.85,49.15,"2,361",36,Apple,982,35,"4,144",2
1292404,0,74,prime,National Sales,322,"$42,400 ",Mid Atlantic,MD,"35,522",49.19,50.81,"11,946",41,Apple,"1,920",32,"4,134",20
545474,1,46,prime,Retail,232,"$18,000 ",Mid Atlantic,NY,"15,893",45.31,54.69,"5,006",30,Apple,982,0,"1,827",47
3549396,1,46,prime,Retail,221,"$44,800 ",Greater Texas,TX,"14,200",48.68,51.32,"3,928",29,Apple,982,25,731,27
9897,1,52,prime,National Sales,232,"$17,900 ",Pacific,CA,"8,487",48.4,51.6,"2,814",35,Samsung,892,24,"5,652",24
80510,0,61,prime,Retail,222,"$30,300 ",Great Lakes,OH,"21,084",49.07,50.93,"8,234",35,LG,647,23,"1,013",48
1364591,0,59,prime,Indirect,213,"$19,900 ",Pacific,OR,"23,240",48.95,51.05,"8,737",34,Apple,"1,527",48,529,2
1485012,0,41,near prime,Retail,212,"$43,700 ",Pacific,CA,"27,773",48.93,51.07,"7,564",27,Apple,,20,"1,011",2
2615407,0,26,near prime,National Sales,113,"$68,400 ",New England,RI,"40,951",48.79,51.21,"14,546",28,Nokia,192,17,"5,496",25
84757,0,56,prime,Indirect,332,"$33,200 ",Greater Texas,TX,"54,195",49.2,50.8,"20,279",35,Samsung,"1,196",22,"3,035",4
3689641,0,31,prime,Retail,233,"$11,000 ",Mid Atlantic,MD,"22,350",47.87,52.13,"8,008",31,HTC,31,26,"3,560",18
1075279,0,59,prime,National Sales,213,"$13,800 ",South,FL,"31,367",46.49,53.51,"13,800",50,Apple,783,1,"1,961",30
3941482,1,41,near prime,Branded 3rd Party Retail,231,"$45,000 ",Pacific,OR,"28,915",50.01,49.99,"11,137",38,Samsung,453,23,900,3
1081565,0,46,prime,Retail,111,"$45,400 ",Greater Texas,LA,"9,395",48.77,51.23,"3,627",38,Apple,982,23,"1,220",1
2910545,0,45,near prime,National Sales,233,"$18,400 ",Pacific,CA,"36,565",49.15,50.85,"13,949",34,HTC,11,24,"4,367",5
955433,0,50,prime,Retail,221,"$30,600 ",Great Lakes,IN,"14,066",49.32,50.68,"5,507",36,Apple,982,22,"1,208",11
58342,0,50,near prime,National Sales,212,"$17,300 ",Great Lakes,MN,"22,828",50.74,49.26,"7,889",35,Apple,177,7,"1,536",4
3569564,0,46,prime,Retail,121,"$14,000 ",Greater Texas,TX,"6,566",48.48,51.52,"2,664",44,Apple,982,40,"1,243",2
2795360,0,46,prime,Retail,322,"$21,400 ",Greater Texas,TX,"36,282",49.3,50.7,"18,111",31,Apple,982,1,"2,043",28
1675891,0,45,near prime,Branded 3rd Party Retail,123,"$34,200 ",New England,CT,"35,403",46.48,53.52,"13,471",32,Apple,226,19,873,21
754489,0,39,near prime,Branded 3rd Party Retail,231,"$29,900 ",Pacific,CA,"58,819",46.99,53.01,"24,830",41,Apple,64,0,"2,264",4
3745475,0,86,risky,Retail,331,"$37,400 ",Pacific,CA,"69,968",50.98,49.02,"16,979",26,Apple,934,0,"1,485",12
1537977,1,47,prime,National Sales,233,"$44,000 ",South,GA,"30,068",46.58,53.42,"12,076",37,Samsung,"1,198",2,-7,1
21564,0,36,near prime,Indirect,222,"$43,700 ",Greater Texas,TX,"5,968",47.55,52.45,"2,381",29,Samsung,549,1,"1,362",3
914909,0,44,prime,National Sales,123,"$23,100 ",Midwest,NE,"23,777",51.22,48.78,"10,045",32,LG,"2,280",1,"2,683",3
1637906,0,45,prime,Retail,113,"$44,800 ",Mid Atlantic,NY,"23,012",48.02,51.98,"7,968",40,Samsung,647,25,987,3
2713922,0,41,near prime,Retail,213,"$43,800 ",Mtn West,CO,,NA,NA,,NA,LG,350,37,817,21
75501,1,48,near prime,Retail,212,"$17,900 ",South,SC,"10,309",47.65,52.35,"4,521",49,Motorola,0,36,"1,787",2
1245618,0,43,prime,National Sales,232,"$18,400 ",South,KY,"35,321",48.05,51.95,"14,134",37,LG,903,16,"2,271",13
3084100,0,46,prime,Retail,333,"$63,400 ",South,MS,"26,653",45.57,54.43,"9,558",35,Apple,0,16,"2,105",46
3408371,0,46,prime,Retail,222,"$19,900 ",Pacific,CA,"59,167",49.16,50.84,"20,166",35,Apple,982,2,"1,341",23
1801263,0,23,near prime,Indirect,123,"$13,900 ",South,FL,"13,995",50.52,49.48,"5,017",39,Samsung,"1,199",21,"1,983",35
371046,0,46,prime,Retail,132,"$14,200 ",Southwest,AZ,"38,539",52,48,"13,591",28,Apple,982,24,"1,530",4
697953,0,36,other,Retail,233,"$16,700 ",South,FL,"32,944",48.37,51.63,"13,083",34,Motorola,"1,426",33,"2,459",10
946474,0,48,prime,Indirect,211,"$45,300 ",Mid Atlantic,PA,"35,796",49.02,50.98,"12,221",35,Apple,"1,812",35,975,16
2766612,0,46,prime,Retail,111,"$44,900 ",Mid Atlantic,VA,"16,665",48.51,51.49,"8,007",33,Apple,982,1,"1,924",5
1190119,0,52,prime,Retail,213,"$30,500 ",Greater Texas,TX,"3,644",51.54,48.46,"1,586",26,Apple,160,30,"1,663",35
2292523,0,56,other,Branded 3rd Party Retail,322,"$33,700 ",Pacific,CA,"17,976",50.77,49.23,"6,550",39,Apple,139,30,"2,663",5
177702,0,46,prime,Retail,322,"$22,400 ",Greater Texas,LA,"33,991",46.67,53.33,"12,517",29,Apple,982,17,"2,722",4
1196126,0,41,near prime,Retail,121,"$44,600 ",Great Lakes,MI,"49,003",47.07,52.93,"22,520",37,Samsung,552,44,"1,276",30
1972811,0,75,prime,Retail,331,"$24,700 ",Southwest,UT,"64,537",50.6,49.4,"17,968",26,Apple,982,21,"2,090",2
2983256,0,48,prime,Indirect,313,"$65,700 ",Pacific,CA,"25,369",49.07,50.93,"9,125",37,LG,271,28,"2,324",3
2387271,0,26,near prime,National Sales,232,"$17,100 ",Mid Atlantic,NY,"36,571",49.79,50.21,"11,242",33,Samsung,899,21,657,42
1265705,1,31,near prime,Retail,121,"$45,300 ",Great Lakes,OH,"44,895",48.18,51.82,"17,305",34,Apple,628,1,-126,3
474000,0,47,near prime,Retail,112,"$30,100 ",Greater Texas,OK,"21,881",48.57,51.43,"7,799",36,LG,"1,085",23,"1,538",45
2570790,0,24,prime,Retail,123,"$30,700 ",Pacific,AK,"33,897",49.54,50.46,"12,376",30,Samsung,155,34,512,3
1536166,0,55,near prime,Retail,313,"$24,400 ",Mid Atlantic,DC,"52,793",43.73,56.27,"21,264",35,Apple,838,36,"2,369",5
556413,0,66,prime,National Sales,132,"$43,800 ",Greater Texas,TX,"7,672",66.87,33.13,"1,790",32,LG,0,36,"3,677",30
2834797,1,32,prime,National Sales,123,"$45,000 ",South,NC,"38,889",49.22,50.78,"15,295",37,HTC,570,22,180,48
3001375,0,49,other,National Sales,121,"$13,900 ",Great Lakes,OH,"41,790",47.6,52.4,"16,806",38,Apple,"1,051",34,"1,056",20
3573747,0,45,prime,Retail,212,"$18,400 ",Mtn West,CO,"26,367",49.85,50.15,"8,908",32,Samsung,322,1,"3,720",2
518974,0,62,prime,Indirect,321,"$23,700 ",Mid Atlantic,NY,"43,954",48.03,51.97,"18,698",40,HTC,"1,208",1,"2,169",1
1852813,0,38,near prime,Retail,232,"$19,000 ",Great Lakes,MI,"23,095",49.69,50.31,"8,843",36,Apple,574,3,343,2
1796214,0,45,prime,Retail,111,"$44,900 ",Greater Texas,TX,"63,557",49.39,50.61,"21,932",31,Samsung,"1,778",26,"2,157",64
2814812,1,25,prime,Indirect,211,"$30,500 ",Mid Atlantic,MD,"32,261",47.26,52.74,"13,062",36,Samsung,764,32,"2,547",4
3911918,0,40,near prime,Retail,233,"$18,200 ",South,NC,"33,439",47.14,52.86,"14,367",39,Apple,788,0,"2,074",5
105497,0,32,near prime,Retail,221,"$30,900 ",Greater Texas,LA,"2,192",51,49,795,35,LG,"2,241",17,-95,21
3819487,0,38,near prime,Retail,213,"$44,200 ",New England,MA,"14,137",47.57,52.43,"5,257",41,Apple,574,36,"3,484",27
3304201,0,46,prime,Retail,213,"$44,000 ",South,AL,"12,526",47.83,52.17,"4,182",30,Apple,982,20,"3,747",18
2102370,0,23,other,Retail,313,"$21,300 ",Pacific,CA,"71,124",48.44,51.56,"22,344",32,Apple,204,21,"1,135",2
2768402,0,41,prime,Retail,231,"$16,200 ",Great Lakes,OH,"18,697",48.01,51.99,"8,206",36,Apple,-3,27,"2,625",24
1968577,0,46,near prime,Indirect,121,"$30,300 ",Mid Atlantic,NY,"57,045",48.15,51.85,"18,201",35,Samsung,"2,177",3,-79,44
3270810,0,49,prime,Retail,222,"$16,800 ",Pacific,CA,"39,254",48.24,51.76,"14,431",39,LG,559,5,877,31
3783317,1,57,prime,Indirect,133,"$44,800 ",Great Lakes,OH,"20,987",47.68,52.32,"8,598",38,Motorola,"1,670",32,"2,247",10
75267,0,46,prime,Retail,232,"$19,700 ",Mid Atlantic,PA,"7,428",49.14,50.86,"1,880",23,Apple,982,23,"1,301",5
344177,0,31,prime,Retail,221,"$11,100 ",Great Lakes,IL,"96,288",46.71,53.29,"31,600",32,LG,194,25,984,17
2264327,0,46,prime,Retail,313,"$55,300 ",Mid Atlantic,VA,"48,680",47.91,52.09,"19,719",34,Apple,982,0,"3,775",3
2311971,0,43,prime,Branded 3rd Party Retail,223,"$18,500 ",South,TN,"52,401",45.68,54.32,"17,580",34,Apple,"1,300",31,"2,468",17
2489710,1,57,prime,Indirect,111,"$43,600 ",Mid Atlantic,NJ,"22,710",47.39,52.61,"8,436",39,Apple,"1,303",22,424,4
2239540,0,27,prime,Indirect,123,"$65,900 ",South,NC,"12,513",48.05,51.95,"5,149",41,Samsung,132,6,"1,507",61
323843,0,24,other,Retail,311,"$31,400 ",New England,MA,"47,601",48.21,51.79,"18,418",33,LG,,36,"3,278",1
2630821,0,32,prime,Indirect,113,"$30,100 ",Greater Texas,TX,"33,248",47.53,52.47,"10,805",29,Samsung,"1,901",24,"1,442",4
1992155,0,41,prime,National Sales,221,"$30,600 ",Mid Atlantic,NY,"4,941",47.74,52.26,"1,666",40,Apple,583,1,729,1
79939,0,46,prime,Retail,122,"$44,700 ",Great Lakes,IL,"27,978",48.9,51.1,"9,343",37,Apple,982,22,"1,017",3
385226,0,32,prime,Retail,133,"$29,600 ",Greater Texas,OK,"1,634",48.59,51.41,618,38,Samsung,"2,600",18,675,4
1943661,0,45,near prime,Retail,123,"$25,200 ",Great Lakes,IL,"42,372",49.66,50.34,"14,487",23,Nokia,82,25,861,40
3264497,1,62,prime,Indirect,311,"$30,400 ",Great Lakes,OH,"2,312",50.39,49.61,814,37,Apple,"1,959",24,"2,674",4
3530565,0,34,near prime,Retail,232,"$30,000 ",Mid Atlantic,NY,"42,904",47.97,52.03,"17,951",38,Apple,"1,012",8,"2,245",3
2497020,0,46,prime,Retail,323,"$25,300 ",Mid Atlantic,NJ,"40,221",47.2,52.8,"16,570",39,Apple,982,21,"3,739",3
2457116,0,40,prime,Branded 3rd Party Retail,322,"$28,600 ",South,FL,"30,597",47.63,52.37,"12,491",41,Apple,44,0,614,19
74652,0,59,prime,National Sales,122,"$11,100 ",South,TN,"17,903",48,52,"7,233",38,HTC,790,28,"1,034",2
3801457,0,49,near prime,Branded 3rd Party Retail,132,"$44,500 ",New England,CT,"30,715",48.99,51.01,"10,901",30,Nokia,867,0,"2,434",27
1903758,0,40,prime,Retail,232,"$18,200 ",Great Lakes,WI,"39,635",49.75,50.25,"15,443",31,Apple,"1,490",26,687,3
106995,0,46,prime,Retail,311,"$21,500 ",Mid Atlantic,PA,"19,714",46.3,53.7,"13,490",36,Apple,982,26,"1,167",13
3921494,0,46,prime,Retail,311,"$23,600 ",Mid Atlantic,NY,"27,857",48.63,51.37,"9,097",35,Apple,982,32,"1,241",22
2944338,1,37,near prime,National Sales,133,"$17,400 ",South,GA,"14,697",46.66,53.34,"6,756",47,Apple,"1,135",23,"1,178",42
3631793,0,38,prime,Retail,331,"$22,900 ",Great Lakes,OH,"11,916",45.76,54.24,"4,062",31,LG,384,31,"5,523",29
462094,0,56,prime,Indirect,131,"$45,200 ",Great Lakes,OH,"8,331",49.35,50.65,"2,948",35,HTC,0,1,"1,827",4
418131,0,53,prime,National Sales,332,"$55,100 ",Pacific,CA,"69,968",50.98,49.02,"16,979",26,Apple,35,40,"3,559",53
3091731,0,80,near prime,National Sales,232,"$13,800 ",Mid Atlantic,NY,"41,566",48.91,51.09,"14,776",40,Samsung,"1,739",27,"1,654",1
378238,0,37,prime,National Sales,331,"$47,600 ",Mid Atlantic,NY,"14,522",48.3,51.7,"5,293",39,Apple,"2,375",21,"5,207",4
3672082,0,38,prime,National Sales,232,"$17,100 ",Pacific,WA,"47,202",48.94,51.06,"18,612",37,Apple,926,35,"1,681",12
398370,0,55,prime,Indirect,233,"$44,400 ",Great Lakes,MI,"40,586",47.9,52.1,"16,138",35,HTC,783,20,"1,840",4
3909515,0,55,prime,Retail,323,"$41,500 ",Greater Texas,TX,"41,008",48.6,51.4,"15,263",34,Samsung,542,3,"1,165",2
2028180,0,40,prime,National Sales,132,"$43,400 ",South,GA,"47,151",49.08,50.92,"15,338",33,Apple,264,21,"1,647",2
1689154,0,43,near prime,Indirect,121,"$11,000 ",South,GA,"21,948",48.18,51.82,"7,917",41,Apple,"1,491",24,674,30
83611,0,48,near prime,Indirect,222,"$29,900 ",Greater Texas,TX,"2,696",50.22,49.78,918,33,LG,"1,223",34,"1,419",19
3644239,0,46,prime,Retail,321,"$22,500 ",New England,RI,"20,674",47.14,52.86,"8,586",40,Apple,982,35,"4,288",2
929139,0,71,prime,Indirect,323,"$55,200 ",Pacific,OR,"28,650",48.96,51.04,"10,873",37,LG,603,28,"3,740",13
1820940,0,46,prime,Retail,112,"$43,900 ",Greater Texas,TX,"26,529",51.29,48.71,"10,034",35,Apple,982,6,154,24
1525640,0,62,prime,National Sales,132,"$29,900 ",Great Lakes,IL,"33,209",45.39,54.61,"10,772",27,Apple,651,23,305,20
1791608,1,36,prime,National Sales,122,"$30,500 ",South,GA,"8,804",53.11,46.89,"2,799",33,Apple,687,30,135,16
2533619,0,37,prime,Retail,121,"$19,900 ",Greater Texas,TX,"8,370",51.34,48.66,"2,817",32,Samsung,"2,472",28,"1,676",13
3343559,1,47,prime,Retail,312,"$29,400 ",Pacific,CA,"55,047",48.91,51.09,"18,288",31,LG,807,21,"3,669",5
751684,0,49,prime,Indirect,231,"$45,100 ",South,NC,"27,268",46.96,53.04,"12,347",36,Apple,"1,135",21,"1,313",20
3584988,0,53,prime,Indirect,312,"$31,100 ",South,GA,"29,349",52.1,47.9,"9,418",29,Apple,736,8,"1,673",4
325061,0,60,prime,Indirect,222,"$17,900 ",Mid Atlantic,NY,"20,444",48.27,51.73,"7,235",36,Apple,464,6,"1,287",20
189158,0,46,prime,Retail,132,"$29,500 ",Southwest,AZ,"7,887",48.05,51.95,"3,559",49,Apple,982,34,"1,338",1
2540965,0,39,near prime,Retail,211,"$18,200 ",Great Lakes,IL,"36,736",49.4,50.6,"14,249",34,Apple,"1,307",31,640,4
87230,0,34,near prime,National Sales,232,"$18,300 ",Pacific,CA,"15,751",47.79,52.21,"6,137",41,Apple,,3,"1,517",2
2942626,0,58,prime,Indirect,233,"$43,500 ",South,GA,"21,948",48.18,51.82,"7,917",41,Samsung,941,27,484,29
3027079,0,29,near prime,Branded 3rd Party Retail,132,"$14,400 ",South,NC,"50,336",46.51,53.49,"19,649",36,Apple,766,3,786,2
306120,0,62,near prime,National Sales,131,"$29,700 ",New England,ME,"4,069",49.94,50.06,"1,528",37,Nokia,823,24,"1,575",2
1871579,0,48,prime,Retail,211,"$30,400 ",Southwest,UT,"42,954",50.02,49.98,"15,018",35,HTC,78,20,928,5
96220,1,67,prime,National Sales,112,"$11,200 ",Greater Texas,TX,"3,255",50.54,49.46,"1,170",37,Apple,,38,817,10
85020,0,24,other,Retail,112,"$44,600 ",Mid Atlantic,PA,"10,817",49.11,50.89,"4,426",39,Apple,,20,"1,869",3
1131871,0,49,prime,Indirect,333,"$68,600 ",New England,MA,"19,911",50.71,49.29,"7,853",37,LG,"1,605",5,"2,463",4
73810,0,33,prime,Indirect,131,"$13,800 ",Pacific,CA,"26,426",48.41,51.59,"10,337",39,Samsung,"1,069",20,386,2
1092341,0,54,prime,Indirect,313,"$20,700 ",Mid Atlantic,NY,"20,592",44.24,55.76,"7,887",36,Apple,"1,970",45,"1,586",51
1385,0,56,near prime,Branded 3rd Party Retail,333,"$55,800 ",Greater Texas,TX,"53,573",48.8,51.2,"13,548",26,Apple,"1,461",1,"3,693",4
1984841,0,54,near prime,Indirect,221,"$30,500 ",South,KY,"24,421",48.66,51.34,"9,570",37,Nokia,"1,709",22,"2,452",3
1522024,0,59,near prime,Retail,211,"$44,400 ",South,FL,"15,671",58.41,41.59,"4,857",42,Apple,636,39,"1,329",43
1660433,0,48,near prime,Retail,232,"$13,900 ",New England,CT,"35,403",46.48,53.52,"13,471",32,HTC,0,23,"3,281",12
3399173,0,46,prime,Retail,222,"$11,000 ",Mid Atlantic,MD,"7,965",50.97,49.03,"2,860",40,Apple,982,40,-177,3
2583983,0,53,near prime,Indirect,311,"$23,000 ",Great Lakes,MN,"22,227",48.85,51.15,"8,324",41,Samsung,340,37,"3,245",3
80408,0,55,near prime,National Sales,223,"$44,800 ",New England,ME,"10,296",47.63,52.37,"3,940",41,HTC,33,3,"2,006",19
81305,0,45,prime,Indirect,123,"$29,400 ",South,FL,"37,380",45.16,54.84,"15,383",38,LG,288,32,"1,525",4
3833246,1,39,near prime,Indirect,212,"$30,800 ",Greater Texas,TX,"17,487",50.39,49.61,"7,419",34,Samsung,"1,504",40,"1,431",5
80118,0,55,prime,Retail,323,"$33,800 ",Mid Atlantic,NY,"31,240",46.59,53.41,"9,604",35,Apple,340,0,"3,960",32
1812784,0,35,near prime,National Sales,223,"$30,800 ",New England,CT,"30,734",48.62,51.38,"11,725",36,Apple,"1,797",25,-104,3
3186599,0,45,prime,Branded 3rd Party Retail,121,"$18,900 ",Pacific,CA,"31,945",47.65,52.35,"12,902",38,LG,530,31,747,28
2988665,0,38,near prime,Retail,221,"$16,800 ",Mid Atlantic,NJ,"13,500",48.35,51.65,"5,596",36,Apple,574,1,"1,107",2
2022215,0,46,prime,Retail,112,"$44,000 ",Southwest,NM,"22,349",52.07,47.93,"8,655",33,Apple,982,25,736,42
642170,0,32,prime,Indirect,123,"$29,500 ",Mid Atlantic,MD,"2,762",51.01,48.99,984,41,Apple,"1,016",3,"3,863",4
3464181,0,40,prime,Retail,312,"$22,500 ",Pacific,CA,,NA,NA,,NA,Apple,"1,278",24,"1,357",62
79259,1,60,prime,Indirect,122,"$29,600 ",South,GA,"17,279",48.05,51.95,"6,670",37,Apple,"1,277",38,"1,239",2
3952870,0,56,near prime,National Sales,333,"$65,000 ",South,FL,"37,047",48.82,51.18,"12,576",37,HTC,306,35,"1,327",20
1591971,0,27,other,National Sales,321,"$20,900 ",Pacific,OR,"55,481",49.31,50.69,"19,770",33,Apple,190,19,"1,162",17
639445,0,28,near prime,National Sales,323,"$70,100 ",South,TN,"24,325",48.12,51.88,"9,378",35,Samsung,635,21,"5,200",28
800777,0,56,prime,National Sales,313,"$42,800 ",South,GA,"12,569",48.25,51.75,"4,714",35,Motorola,0,3,"5,467",17
703252,0,55,prime,Indirect,313,"$57,900 ",Midwest,MO,"23,193",45.76,54.24,"10,109",35,Apple,"2,150",3,"4,030",1
102077,0,59,prime,Retail,131,"$29,700 ",Pacific,CA,"38,032",48.43,51.57,"11,634",34,LG,0,21,-130,67
3166216,0,20,near prime,Indirect,332,"$40,400 ",Mid Atlantic,NJ,"40,339",48.06,51.94,"13,141",38,LG,,0,"3,711",5
2965228,0,50,near prime,Retail,333,"$35,700 ",Greater Texas,TX,"28,305",46.94,53.06,"9,366",33,Apple,"1,570",38,"4,231",3
1677914,0,32,near prime,Retail,213,"$18,300 ",South,GA,"16,744",52.84,47.16,"5,519",33,Apple,"1,754",33,"2,264",2
2098684,0,84,near prime,Indirect,221,"$30,200 ",South,NC,"5,217",48.92,51.08,"1,972",36,Samsung,"1,525",25,810,12
87426,0,34,prime,Indirect,232,"$19,300 ",Greater Texas,TX,"18,107",49.08,50.92,"7,381",35,Nokia,798,1,"1,500",4
3432686,0,44,prime,National Sales,113,"$26,000 ",Mid Atlantic,NY,"32,866",47.58,52.42,"12,259",30,HTC,10,32,"2,464",3
465710,0,49,prime,Indirect,233,"$19,400 ",Great Lakes,OH,"21,122",45.15,54.85,"9,896",44,Motorola,-50,24,"2,360",2
2116,0,44,near prime,Indirect,322,"$31,000 ",Mid Atlantic,NJ,"43,397",49.46,50.54,"14,823",35,Samsung,"1,390",35,"3,230",44
79005,0,47,near prime,Retail,122,"$13,900 ",Mtn West,ID,"5,962",50.65,49.35,"2,173",37,LG,"1,854",39,"1,271",4
1864379,0,51,prime,Indirect,223,"$19,200 ",Great Lakes,MN,"12,464",48.06,51.94,"4,537",35,Apple,"1,392",24,"1,776",11
3474619,0,49,prime,Retail,323,"$25,000 ",Great Lakes,IL,"36,440",46.32,53.68,"15,676",39,HTC,"1,805",2,-10,26
